Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Grenada;3081954;9;;Carriacou;1;Independent;;517;
Grenada;3081954;9;;St. Andrew South;1;Independent;;238;
Grenada;3081954;9;;Carriacou;1;Independent;;1296;
Grenada;3081954;9;;St. George's Town;1;Grenada United Labour Party;;521;
Grenada;3081954;9;;St. Patrick;1;Independent;;991;
Grenada;3081954;9;;St. George's Town;1;Independent;;988;
Grenada;3081954;9;;St. David;1;Grenada United Labour Party;;1055;
Grenada;3081954;9;;St. Andrew North;1;Grenada United Labour Party;;1726;
Grenada;3081954;9;;St. George Parish;1;Independent;;454;
Grenada;3081954;9;;St. John/St. Mark;1;Independent;;181;
Grenada;3081954;9;;St. George Parish;1;Grenada United Labour Party;;2675;
Grenada;3081954;9;;Carriacou;1;Grenada United Labour Party;;590;
Grenada;3081954;9;;St. John/St. Mark;1;Grenada United Labour Party;;1869;
Grenada;3081954;9;;St. David;1;Independent;;358;
Grenada;3081954;9;;St. Andrew South;1;Grenada United Labour Party;;1363;
Grenada;3081954;9;;St. Andrew South;1;Independent;;1310;
Grenada;3081954;9;;St. Andrew North;1;Independent;;339;
Grenada;3081954;9;;St. John/St. Mark;1;Independent;;158;
Grenada;3081954;9;;St. John/St. Mark;1;Independent;;138;
Grenada;3081954;9;;St. John/St. Mark;1;Independent;;1262;
Grenada;3081954;9;;St. David;1;Independent;;572;
Grenada;3081954;9;;St. George's Town;1;Independent;;165;
Grenada;3081954;9;;St. Andrew South;1;Independent;;48;
Grenada;3081954;9;;St. George Parish;1;Independent;;246;
Grenada;3081954;9;;St. Patrick;1;Independent;;884;
Grenada;3081954;9;;St. George's Town;1;Independent;;282;
Grenada;3081954;9;;Carriacou;1;Independent;;176;
Grenada;3081954;9;;St. David;1;Independent;;416;
Grenada;3081954;9;;St. Andrew South;1;Independent;;386;
Grenada;3081954;9;;St. David;1;Independent;;134;
Grenada;3081957;9;;St. David;1;Grenada United Labour Party;;983;
Grenada;3081957;9;;St. David;1;Grenada National Party;;960;
Grenada;3081957;9;;St. Andrew North;1;Grenada United Labour Party;;1143;
Grenada;3081957;9;;St. Patrick;1;Grenada National Party;;1657;
Grenada;3081957;9;;St. David;1;People’s Democratic Movement;;585;
Grenada;3081957;9;;St. John/St. Mark;1;Grenada United Labour Party;;1303;
Grenada;3081957;9;;St. Andrew North;1;Independent;;1404;
Grenada;3081957;9;;St. John/St. Mark;1;People’s Democratic Movement;;1340;
Grenada;3081957;9;;St. Patrick;1;People’s Democratic Movement;;476;
Grenada;3081957;9;;St. George's Town;1;Grenada National Party;;726;
Grenada;3081957;9;;St. George Parish;1;Grenada National Party;;946;
Grenada;3081957;9;;St. Andrew South;1;Grenada United Labour Party;;1438;
Grenada;3081957;9;;St. George Parish;1;Grenada United Labour Party;;2998;
Grenada;3081957;9;;St. George's Town;1;Independent;;741;
Grenada;3081957;9;;St. Andrew South;1;People’s Democratic Movement;;1912;
Grenada;3081957;9;;Carriacou;1;Grenada National Party;;1494;
Grenada;3081957;9;;St. Andrew North;1;People’s Democratic Movement;;59;
Grenada;3081957;9;;St. George's Town;1;Grenada United Labour Party;;572;
Grenada;3081957;9;;St. John/St. Mark;1;Grenada National Party;;229;
Grenada;3081957;9;;Carriacou;1;Grenada United Labour Party;;997;
Grenada;3081957;9;;St. Andrew South;1;Grenada Federal Labour Party;;227;
Grenada;3081957;9;;St. Patrick;1;Grenada United Labour Party;;1518;
Grenada;3081957;9;;St. George Parish;1;People’s Democratic Movement;;955;
Grenada;3081957;9;;St. John/St. Mark;1;Grenada Federal Labour Party;;19;
Grenada;3081961;3;;St. Patrick;1;Grenada United Labour Party;;1508;
Grenada;3081961;3;;St. George Parish South;1;Grenada National Party;;363;
Grenada;3081961;3;;St. Andrew South;1;Independent;;47;
Grenada;3081961;3;;St. George's Town;1;Grenada National Party;;874;
Grenada;3081961;3;;St. George Parish North;1;Grenada United Labour Party;;1517;
Grenada;3081961;3;;St. David;1;People’s Progressive Movement;;822;
Grenada;3081961;3;;St. Andrew North;1;Grenada United Labour Party;;1421;
Grenada;3081961;3;;St. George's Town;1;Grenada United Labour Party;;688;
Grenada;3081961;3;;St. George Parish South;1;Grenada United Labour Party;;1359;
Grenada;3081961;3;;St. Andrew North;1;Independent;;733;
Grenada;3081961;3;;St. Andrew North;1;Grenada National Party;;193;
Grenada;3081961;3;;St. George Parish North;1;People’s Progressive Movement;;1145;
Grenada;3081961;3;;St. Patrick;1;Grenada National Party;;1228;
Grenada;3081961;3;;St. Andrew South;1;People’s Progressive Movement;;506;
Grenada;3081961;3;;St. John;1;Grenada National Party;;359;
Grenada;3081961;3;;St. Andrew South;1;Grenada United Labour Party;;1507;
Grenada;3081961;3;;St. Andrew South;1;Independent;;180;
Grenada;3081961;3;;St. David;1;Independent;;15;
Grenada;3081961;3;;Carriacou;1;Grenada National Party;;1493;
Grenada;3081961;3;;St. George Parish South;1;People’s Progressive Movement;;186;
Grenada;3081961;3;;St. John;1;People’s Progressive Movement;;316;
Grenada;3081961;3;;St. Mark;1;Grenada United Labour Party;;725;
Grenada;3081961;3;;St. Mark;1;Grenada National Party;;316;
Grenada;3081961;3;;St. George Parish North;1;Grenada National Party;;125;
Grenada;3081961;3;;Carriacou;1;Grenada United Labour Party;;368;
Grenada;3081961;3;;St. George's Town;1;People’s Progressive Movement;;396;
Grenada;3081961;3;;St. Andrew South;1;Grenada National Party;;851;
Grenada;3081961;3;;St. David;1;Grenada United Labour Party;;1506;
Grenada;3081961;3;;St. John;1;Grenada United Labour Party;;1007;
Grenada;3081962;9;;St. Mark;1;Grenada National Party;;480;
Grenada;3081962;9;;St. David;1;Grenada National Party;;1158;
Grenada;3081962;9;;St. George's Town;1;Grenada National Party;;1500;
Grenada;3081962;9;;St. George Parish South;1;Grenada National Party;;1015;
Grenada;3081962;9;;St. Patrick;1;Grenada United Labour Party;;1092;
Grenada;3081962;9;;St. Patrick;1;Grenada National Party;;1795;
Grenada;3081962;9;;St. Mark;1;Grenada United Labour Party;;622;
Grenada;3081962;9;;St. Andrew South;1;Grenada National Party;;1610;
Grenada;3081962;9;;Carriacou;1;Grenada National Party;;;
Grenada;3081962;9;;St. John;1;Grenada United Labour Party;;942;
Grenada;3081962;9;;St. George's Town;1;Grenada United Labour Party;;621;
Grenada;3081962;9;;St. George Parish North;1;Grenada United Labour Party;;1431;
Grenada;3081962;9;;St. Andrew North;1;Grenada National Party;;1234;
Grenada;3081962;9;;St. David;1;Grenada United Labour Party;;1337;
Grenada;3081962;9;;St. John;1;Grenada National Party;;983;
Grenada;3081962;9;;St. Andrew North;1;Grenada United Labour Party;;1315;
Grenada;3081962;9;;St. George Parish South;1;Grenada United Labour Party;;1269;
Grenada;3081962;9;;St. George Parish North;1;Grenada National Party;;1566;
Grenada;3081962;9;;St. John;1;Independent;;61;
Grenada;3081962;9;;St. Andrew South;1;Grenada United Labour Party;;1076;
Grenada;3081967;8;;St. George's Town;1;Grenada National Party;;1311;
Grenada;3081967;8;;St. David;1;Grenada National Party;;1013;
Grenada;3081967;8;;Carriacou;1;Grenada United Labour Party;;231;
Grenada;3081967;8;;St. George Parish South;1;Grenada National Party;;1309;
Grenada;3081967;8;;St. John;1;Grenada National Party;;920;
Grenada;3081967;8;;St. Mark;1;Grenada United Labour Party;;918;
Grenada;3081967;8;;St. George's Town;1;Grenada United Labour Party;;934;
Grenada;3081967;8;;St. Andrew North;1;Grenada National Party;;1020;
Grenada;3081967;8;;St. David;1;Grenada United Labour Party;;2026;
Grenada;3081967;8;;Carriacou;1;Grenada National Party;;1807;
Grenada;3081967;8;;St. Andrew South;1;Grenada United Labour Party;;2038;
Grenada;3081967;8;;St. Mark;1;Grenada National Party;;473;
Grenada;3081967;8;;St. George Parish North;1;Grenada United Labour Party;;2142;
Grenada;3081967;8;;St. Andrew North;1;Grenada United Labour Party;;2124;
Grenada;3081967;8;;St. Patrick;1;Grenada National Party;;1862;
Grenada;3081967;8;;St. John;1;Grenada United Labour Party;;1529;
Grenada;3081967;8;;St. George Parish North;1;Grenada National Party;;1724;
Grenada;3081967;8;;St. Andrew South;1;Grenada National Party;;1771;
Grenada;3081967;8;;St. George Parish South;1;Grenada United Labour Party;;2196;
Grenada;3081967;8;;St. Patrick;1;Grenada United Labour Party;;1689;
Grenada;3081972;2;;St. George Parish Northwest;1;Grenada United Labour Party;;1341;
Grenada;3081972;2;;St. Patrick West;1;Grenada United Labour Party;;1184;
Grenada;3081972;2;;St. George Parish Northwest;1;Grenada National Party;;558;
Grenada;3081972;2;;St. George Parish Southeast;1;Grenada United Labour Party;;1328;
Grenada;3081972;2;;St. Andrew Northeast;1;Grenada United Labour Party;;1461;
Grenada;3081972;2;;St. John;1;Grenada United Labour Party;;1777;
Grenada;3081972;2;;St. Patrick East;1;Grenada United Labour Party;;965;
Grenada;3081972;2;;St. George Parish Southeast;1;Grenada National Party;;768;
Grenada;3081972;2;;St. Andrew Southeast;1;Grenada National Party;;595;
Grenada;3081972;2;;St. George Parish Northeast;1;Grenada National Party;;1292;
Grenada;3081972;2;;St. Andrew Northwest;1;Grenada National Party;;500;
Grenada;3081972;2;;St. Patrick West;1;Grenada National Party;;1185;
Grenada;3081972;2;;St. David;1;Grenada National Party;;1262;
Grenada;3081972;2;;St. George's Town;1;Grenada United Labour Party;;1229;
Grenada;3081972;2;;Carriacou;1;Grenada National Party;;1632;
Grenada;3081972;2;;St. Patrick East;1;Grenada National Party;;766;
Grenada;3081972;2;;St. Andrew Southwest;1;Grenada United Labour Party;;1576;
Grenada;3081972;2;;St. George's Town;1;Grenada National Party;;1208;
Grenada;3081972;2;;St. George Parish Northeast;1;Grenada United Labour Party;;1502;
Grenada;3081972;2;;St. Andrew Northwest;1;Grenada United Labour Party;;1166;
Grenada;3081972;2;;Carriacou;1;Grenada United Labour Party;;538;
Grenada;3081972;2;;St. David;1;Grenada United Labour Party;;2404;
Grenada;3081972;2;;St. Mark;1;Grenada National Party;;615;
Grenada;3081972;2;;St. George Parish South;1;Grenada National Party;;638;
Grenada;3081972;2;;St. Andrew Northeast;1;Grenada National Party;;564;
Grenada;3081972;2;;St. Andrew Southeast;1;Grenada United Labour Party;;1102;
Grenada;3081972;2;;St. George Parish South;1;Grenada United Labour Party;;1548;
Grenada;3081972;2;;St. Andrew Southwest;1;Grenada National Party;;1333;
Grenada;3081972;2;;St. John;1;Grenada National Party;;1170;
Grenada;3081972;2;;St. Mark;1;Grenada United Labour Party;;1037;
Grenada;3082003;11;;St. Patrick West;1;National Democratic Congress;;1314;
Grenada;3082003;11;;Town of St. George;1;National Democratic Congress;;1280;
Grenada;3082003;11;;St. George South East;1;New National Party;;1459;
Grenada;3082003;11;;St. Andrew South West;1;People’s Labour Movement;;9;
Grenada;3082003;11;;St. Patrick East;1;National Democratic Congress;;1113;
Grenada;3082003;11;;St. George South;1;National Democratic Congress;;2093;
Grenada;3082003;11;;St. Andrew North East;1;National Democratic Congress;;1196;
Grenada;3082003;11;;St. George North West;1;New National Party;;2295;
Grenada;3082003;11;;St. John;1;People’s Labour Movement;;14;
Grenada;3082003;11;;St. David;1;Grenada United Labour Party;;202;
Grenada;3082003;11;;St. Andrew North East;1;Independent;;24;
Grenada;3082003;11;;St. Andrew South West;1;National Democratic Congress;;1203;
Grenada;3082003;11;;St. Patrick West;1;People’s Labour Movement;;100;
Grenada;3082003;11;;Carriacou & Petite Martinique;1;Grenada United Labour Party;;5;
Grenada;3082003;11;;St. George North West;1;People’s Labour Movement;;7;
Grenada;3082003;11;;St. Andrew South West;1;New National Party;;1251;
Grenada;3082003;11;;St. George North West;1;Grenada United Labour Party;;41;
Grenada;3082003;11;;St. George South East;1;National Democratic Congress;;958;
Grenada;3082003;11;;St. Mark;1;Grenada United Labour Party;;39;
Grenada;3082003;11;;Carriacou & Petite Martinique;1;New National Party;;1431;
Grenada;3082003;11;;Town of St. George;1;New National Party;;1138;
Grenada;3082003;11;;St. George North East;1;Grenada United Labour Party;;106;
Grenada;3082003;11;;St. George North West;1;National Democratic Congress;;434;
Grenada;3082003;11;;St. George South;1;New National Party;;1795;
Grenada;3082003;11;;St. Andrew South East;1;New National Party;;1144;
Grenada;3082003;11;;St. Andrew South East;1;Grenada United Labour Party;;136;
Grenada;3082003;11;;Town of St. George;1;People’s Labour Movement;;30;
Grenada;3082003;11;;St. George North East;1;People’s Labour Movement;;47;
Grenada;3082003;11;;St. Andrew North West;1;People’s Labour Movement;;18;
Grenada;3082003;11;;St. George South;1;Grenada United Labour Party;;294;
Grenada;3082003;11;;St. Patrick West;1;Grenada United Labour Party;;118;
Grenada;3082003;11;;St. George North East;1;New National Party;;1545;
Grenada;3082003;11;;St. Andrew North East;1;Grenada United Labour Party;;116;
Grenada;3082003;11;;St. Andrew North West;1;National Democratic Congress;;1599;
Grenada;3082003;11;;St. Andrew South East;1;National Democratic Congress;;1313;
Grenada;3082003;11;;St. Mark;1;National Democratic Congress;;659;
Grenada;3082003;11;;St. David;1;National Democratic Congress;;2829;
Grenada;3082003;11;;St. Mark;1;New National Party;;1419;
Grenada;3082003;11;;St. Andrew North West;1;New National Party;;1082;
Grenada;3082003;11;;St. Patrick East;1;New National Party;;1068;
Grenada;3082003;11;;St. Andrew North East;1;New National Party;;1370;
Grenada;3082003;11;;St. George South;1;People’s Labour Movement;;37;
Grenada;3082003;11;;St. George South East;1;Grenada United Labour Party;;70;
Grenada;3082003;11;;St. John;1;National Democratic Congress;;1796;
Grenada;3082003;11;;St. John;1;New National Party;;1855;
Grenada;3082003;11;;St. George North East;1;Granada Renaissance Party;;6;
Grenada;3082003;11;;Town of St. George;1;Grenada United Labour Party;;44;
Grenada;3082003;11;;St. David;1;People’s Labour Movement;;21;
Grenada;3082003;11;;St. Andrew North West;1;Grenada United Labour Party;;53;
Grenada;3082003;11;;St. George North East;1;National Democratic Congress;;2234;
Grenada;3082003;11;;St. Patrick East;1;People’s Labour Movement;;16;
Grenada;3082003;11;;St. Patrick East;1;Grenada United Labour Party;;113;
Grenada;3082003;11;;St. Patrick West;1;New National Party;;1369;
Grenada;3082003;11;;St. George South;1;Independent;;12;
Grenada;3082003;11;;St. Andrew North East;1;People’s Labour Movement;;60;
Grenada;3082003;11;;St. Andrew South West;1;Grenada United Labour Party;;792;
Grenada;3082003;11;;St. George South East;1;People’s Labour Movement;;543;
Grenada;3082003;11;;Carriacou & Petite Martinique;1;National Democratic Congress;;1424;
Grenada;3082003;11;;St. John;1;Grenada United Labour Party;;119;
Grenada;3082003;11;;St. Mark;1;People’s Labour Movement;;21;
Grenada;3082003;11;;St. George South;1;Good Old Democracy;;5;
Grenada;3082003;11;;St. David;1;New National Party;;2345;
Grenada;3082003;11;;St. Patrick West;1;Good Old Democracy;;5;
Grenada;3082003;11;;St. Andrew South East;1;People’s Labour Movement;;5;
Grenada;3082008;7;;St. George South East;1;National Democratic Congress;;1903;
Grenada;3082008;7;;St. Mark;1;New National Party;;1569;
Grenada;3082008;7;;St. Andrew South West;1;National Democratic Congress;;2137;
Grenada;3082008;7;;St. George South;1;New National Party;;2516;
Grenada;3082008;7;;St. Mark;1;National Democratic Congress;;909;
Grenada;3082008;7;;St. George North West;1;United Labour Platform;;17;
Grenada;3082008;7;;St. Andrew North West;1;United Labour Platform;;19;
Grenada;3082008;7;;St. Patrick East;1;National Democratic Congress;;1434;
Grenada;3082008;7;;St. George North West;1;National Democratic Congress;;568;
Grenada;3082008;7;;St. John;1;National Democratic Congress;;2309;
Grenada;3082008;7;;St. Andrew South East;1;New National Party;;1607;
Grenada;3082008;7;;St. David;1;United Labour Platform;;44;
Grenada;3082008;7;;St. John;1;Good Old Democracy;;3;
Grenada;3082008;7;;St. George North East;1;National Democratic Congress;;2951;
Grenada;3082008;7;;St. Patrick East;1;United Labour Platform;;26;
Grenada;3082008;7;;St. Andrew North East;1;United Labour Platform;;25;
Grenada;3082008;7;;St. David;1;National Democratic Congress;;3425;
Grenada;3082008;7;;St. Andrew North West;1;New National Party;;1488;
Grenada;3082008;7;;St. Patrick East;1;New National Party;;1330;
Grenada;3082008;7;;St. Andrew North East;1;National Democratic Congress;;1747;
Grenada;3082008;7;;St. John;1;New National Party;;2021;
Grenada;3082008;7;;St. George North East;1;United Labour Platform;;24;
Grenada;3082008;7;;St. Andrew South West;1;New National Party;;1759;
Grenada;3082008;7;;St. George South;1;National Democratic Congress;;3268;
Grenada;3082008;7;;Town of St. George;1;United Labour Platform;;8;
Grenada;3082008;7;;Carriacou & Petite Martinique;1;National Democratic Congress;;1666;
Grenada;3082008;7;;Town of St. George;1;National Democratic Congress;;1445;
Grenada;3082008;7;;St. David;1;New National Party;;2632;
Grenada;3082008;7;;Town of St. George;1;New National Party;;1148;
Grenada;3082008;7;;St. George South;1;United Labour Platform;;120;
Grenada;3082008;7;;Carriacou & Petite Martinique;1;New National Party;;1948;
